fiscal_year,state,district_as_per_source,district_as_per_lgd,district_lgd_code,crop,season,area,production,crop_yield,year,avg_temperature_c,rainfall_mm,humidity_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct
2017-18,Odisha,Anugul,Anugul,344.0,Rice,Autumn,9500.0,8800.0,0.9263157894736842,2017,26.9,1615.0,84.0,6.23,322.0,14.0,182.0,50.0
2017-18,Odisha,Sonepur,Sonepur,372.0,Rice,Autumn,15980.0,13950.0,0.8729662077596996,2017,29.1,1440.0,79.3,6.0,342.0,29.0,165.0,44.0
2017-18,Odisha,Nuapada,Nuapada,368.0,Rice,Winter,50650.0,38750.0,0.7650542941757157,2017,28.6,1608.0,84.9,6.2,246.0,23.0,166.0,79.0
2017-18,Odisha,Sambalpur,Sambalpur,371.0,Rice,Autumn,46920.0,35220.0,0.7506393861892583,2017,25.5,1121.0,83.3,6.01,360.0,23.0,149.0,38.0
2017-18,Odisha,Jajapur,Jajapur,356.0,Rice,Autumn,15150.0,10480.0,0.6917491749174918,2017,25.2,1377.0,80.4,6.87,338.0,21.0,195.0,50.0
2017-18,Odisha,Bargarh,Bargarh,347.0,Rice,Winter,175640.0,94150.0,0.5360396265087679,2017,26.5,1621.0,80.2,6.7,335.0,27.0,156.0,60.0
2017-18,Odisha,Balangir,Balangir,345.0,Rice,Autumn,54590.0,23810.0,0.4361604689503572,2017,28.5,1421.0,85.6,6.12,258.0,26.0,159.0,48.0
2017-18,Odisha,Nuapada,Nuapada,368.0,Rice,Autumn,36170.0,15320.0,0.4235554326790157,2017,26.9,1434.0,80.1,6.37,265.0,32.0,159.0,51.0
2017-18,Odisha,Bargarh,Bargarh,347.0,Rice,Autumn,57670.0,9850.0,0.1707993757586266,2017,26.1,1373.0,83.2,6.13,217.0,23.0,184.0,82.0
2016-17,Odisha,Bargarh,Bargarh,347.0,Rice,Summer,61220.0,269940.0,4.409343351845802,2016,29.3,1657.0,86.1,6.68,292.0,23.0,188.0,86.0
2016-17,Odisha,Sonepur,Sonepur,372.0,Rice,Summer,30790.0,128260.0,4.165638194218902,2016,27.4,1504.0,89.6,6.62,271.0,22.0,161.0,77.0
2016-17,Odisha,Sambalpur,Sambalpur,371.0,Rice,Summer,10270.0,40580.0,3.9513145082765337,2016,23.5,1458.0,88.7,6.43,291.0,25.0,165.0,48.0
2016-17,Odisha,State Total,,,Rice,Summer,224780.0,793690.0,3.5309636088619984,2016,27.5,1566.0,85.6,6.55,256.0,22.0,175.0,57.0
2016-17,Odisha,Boudh,Boudh,349.0,Rice,Summer,1510.0,5180.0,3.4304635761589406,2016,27.8,1556.0,76.0,6.46,309.0,30.0,169.0,59.0
2016-17,Odisha,Kendrapara,Kendrapara,360.0,Rice,Summer,420.0,1440.0,3.4285714285714284,2016,27.3,1488.0,79.2,6.67,297.0,31.0,181.0,59.0
2016-17,Odisha,Cuttack,Cuttack,350.0,Rice,Summer,1500.0,5120.0,3.4133333333333336,2016,27.7,1728.0,79.8,6.41,245.0,14.0,187.0,60.0
2016-17,Odisha,Cuttack,Cuttack,350.0,Rice,Winter,116190.0,388320.0,3.3421120578363026,2016,26.9,1439.0,88.6,6.26,283.0,18.0,152.0,61.0
2016-17,Odisha,Sonepur,Sonepur,372.0,Rice,Winter,91150.0,296450.0,3.2523313219967087,2016,25.0,1500.0,79.2,5.97,295.0,19.0,160.0,61.0
2016-17,Odisha,Baleshwar,Balasore,346.0,Rice,Summer,30900.0,98560.0,3.189644012944984,2016,26.4,1334.0,83.5,5.57,355.0,27.0,164.0,73.0
2016-17,Odisha,Boudh,Boudh,349.0,Rice,Winter,52340.0,164470.0,3.142338555598013,2016,25.6,1477.0,82.4,6.19,288.0,20.0,155.0,75.0
2016-17,Odisha,Puri,Puri,369.0,Rice,Summer,14780.0,46410.0,3.1400541271989173,2016,25.6,1736.0,78.3,5.9,252.0,27.0,120.0,89.0
2016-17,Odisha,Bhadrak,Bhadrak,348.0,Rice,Winter,155520.0,482500.0,3.102494855967078,2016,25.1,1334.0,83.5,6.22,274.0,31.0,149.0,35.0
2016-17,Odisha,Ganjam,Ganjam,354.0,Rice,Autumn,40.0,120.0,3.0,2016,27.7,1246.0,83.6,6.66,284.0,28.0,149.0,67.0
2016-17,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Rice,Winter,86500.0,259360.0,2.998381502890173,2016,27.1,1629.0,77.0,6.27,280.0,19.0,170.0,35.0
2016-17,Odisha,Bhadrak,Bhadrak,348.0,Rice,Summer,430.0,1260.0,2.9302325581395348,2016,26.3,1423.0,86.9,6.03,221.0,18.0,174.0,44.0
2016-17,Odisha,Nabarangpur,Nabarangpur,366.0,Rice,Winter,106910.0,310690.0,2.9060892339350857,2016,26.0,1467.0,73.7,5.86,273.0,11.0,171.0,81.0
2016-17,Odisha,Dhenkanal,Dhenkanal,352.0,Rice,Winter,74150.0,213240.0,2.8757923128792986,2016,27.0,1442.0,79.6,5.63,261.0,26.0,171.0,56.0
2016-17,Odisha,Jajapur,Jajapur,356.0,Rice,Summer,1140.0,3260.0,2.8596491228070176,2016,28.6,1464.0,85.9,6.73,276.0,18.0,147.0,50.0
2016-17,Odisha,Ganjam,Ganjam,354.0,Rice,Winter,243580.0,694540.0,2.851383529025372,2016,24.0,1603.0,77.2,5.49,359.0,24.0,136.0,56.0
2016-17,Odisha,Koraput,Koraput,363.0,Rice,Summer,26470.0,75320.0,2.8454854552323385,2016,27.6,1299.0,83.4,5.83,256.0,25.0,181.0,67.0
2016-17,Odisha,Balangir,Balangir,345.0,Rice,Winter,117510.0,332140.0,2.8264828525231893,2016,26.2,1268.0,76.8,5.27,335.0,17.0,135.0,69.0
2016-17,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Rice,Summer,140.0,390.0,2.7857142857142856,2016,24.2,1465.0,81.6,6.07,326.0,29.0,204.0,42.0
2016-17,Odisha,Jajapur,Jajapur,356.0,Rice,Winter,89880.0,249380.0,2.7745883400089006,2016,24.1,1161.0,72.7,6.06,309.0,19.0,171.0,62.0
2016-17,Odisha,Khordha,Khordha,362.0,Rice,Summer,280.0,770.0,2.75,2016,25.6,1203.0,78.6,6.04,285.0,21.0,167.0,45.0
2016-17,Odisha,Balangir,Balangir,345.0,Rice,Summer,1770.0,4860.0,2.7457627118644066,2016,27.3,1786.0,75.8,6.17,308.0,18.0,173.0,51.0
2016-17,Odisha,Baleshwar,Balasore,346.0,Rice,Winter,190930.0,519330.00000000006,2.7200020950086423,2016,27.6,1586.0,80.4,5.87,269.0,24.0,156.0,47.0
2016-17,Odisha,Nuapada,Nuapada,368.0,Rice,Summer,3870.0,10490.0,2.710594315245478,2016,25.6,1448.0,80.3,5.83,266.0,21.0,179.0,81.0
2016-17,Odisha,Mayurbhanj,Mayurbhanj,365.0,Rice,Summer,2840.0,7570.0,2.665492957746479,2016,28.5,1673.0,79.3,6.93,259.0,35.0,162.0,53.0
2016-17,Odisha,Puri,Puri,369.0,Rice,Winter,92960.0,246680.0,2.653614457831325,2016,29.1,1263.0,85.2,6.07,295.0,21.0,148.0,39.0
2016-17,Odisha,Kalahandi,Kalahandi,358.0,Rice,Winter,142030.0,376170.0,2.648524959515595,2016,27.6,1393.0,78.5,6.56,278.0,25.0,174.0,61.0
2016-17,Odisha,Kendujhar,Kendujhar,361.0,Rice,Summer,1010.0,2660.0,2.633663366336634,2016,26.1,1562.0,84.5,5.87,277.0,23.0,219.0,69.0
2016-17,Odisha,Khordha,Khordha,362.0,Rice,Winter,94780.0,249400.0,2.63135682633467,2016,28.7,1610.0,88.5,6.85,335.0,28.0,143.0,77.0
2016-17,Odisha,Kalahandi,Kalahandi,358.0,Rice,Summer,29950.0,78690.0,2.627378964941569,2016,28.1,1542.0,82.6,6.81,260.0,24.0,160.0,55.0
2016-17,Odisha,Dhenkanal,Dhenkanal,352.0,Rice,Summer,130.0,340.0,2.6153846153846154,2016,28.3,993.0,78.6,6.29,311.0,17.0,192.0,53.0
2016-17,Odisha,Kendrapara,Kendrapara,360.0,Rice,Winter,123690.0,321370.0,2.5981890209394454,2016,26.0,1276.0,77.0,5.76,267.0,25.0,155.0,72.0
2016-17,Odisha,Koraput,Koraput,363.0,Rice,Winter,86720.0,224790.0,2.5921356088560885,2016,22.7,1536.0,79.2,6.23,229.0,26.0,192.0,40.0
2016-17,Odisha,State Total,,,Rice,Winter,3226450.0,8343100.0,2.585845123897782,2016,30.2,1386.0,84.8,6.22,235.0,18.0,187.0,71.0
2016-17,Odisha,Nabarangpur,Nabarangpur,366.0,Rice,Summer,1440.0,3720.0,2.583333333333333,2016,24.6,1907.0,82.6,6.3,268.0,19.0,165.0,63.0
2016-17,Odisha,Gajapati,Gajapati,353.0,Rice,Winter,41540.0,103520.0,2.492055849783341,2016,26.9,1617.0,85.7,5.81,307.0,21.0,162.0,66.0
2016-17,Odisha,Jharsuguda,Jharsuguda,357.0,Rice,Winter,27560.0,67160.0,2.436865021770682,2016,30.6,1550.0,85.1,5.59,307.0,25.0,184.0,67.0
2016-17,Odisha,Ganjam,Ganjam,354.0,Rice,Summer,70.0,170.0,2.4285714285714284,2016,27.5,1249.0,82.6,6.26,277.0,22.0,149.0,44.0
2016-17,Odisha,Anugul,Anugul,344.0,Rice,Winter,71870.0,174370.0,2.426186169472659,2016,28.4,1444.0,83.9,6.2,307.0,13.0,180.0,61.0
2016-17,Odisha,Rayagada,Rayagada,370.0,Rice,Winter,56690.0,137230.0,2.4207091197742105,2016,24.7,1493.0,89.4,6.2,288.0,20.0,193.0,41.0
2016-17,Odisha,Anugul,Anugul,344.0,Rice,Summer,240.0,580.0,2.4166666666666665,2016,24.3,1653.0,87.7,6.61,276.0,30.0,190.0,74.0
2016-17,Odisha,Mayurbhanj,Mayurbhanj,365.0,Rice,Winter,286450.0,687030.0,2.398429045208588,2016,26.2,1609.0,80.8,5.61,315.0,27.0,185.0,49.0
2016-17,Odisha,Kandhamal,Kandhamal,359.0,Rice,Summer,360.0,850.0,2.361111111111111,2016,28.6,1636.0,86.0,6.6,327.0,27.0,145.0,77.0
2016-17,Odisha,Jharsuguda,Jharsuguda,357.0,Rice,Summer,530.0,1220.0,2.30188679245283,2016,26.5,1284.0,84.3,5.9,321.0,24.0,179.0,62.0
2016-17,Odisha,Nayagarh,Nayagarh,367.0,Rice,Winter,91610.0,209450.0,2.286322453880581,2016,25.8,1704.0,86.5,6.04,274.0,35.0,164.0,43.0
2016-17,Odisha,Rayagada,Rayagada,370.0,Rice,Summer,1930.0,4400.0,2.2797927461139897,2016,27.3,1202.0,84.7,5.87,305.0,24.0,144.0,43.0
2016-17,Odisha,Kendujhar,Kendujhar,361.0,Rice,Winter,171690.0,390550.0,2.2747393558157145,2016,28.6,1354.0,78.1,6.24,210.0,23.0,162.0,44.0
2016-17,Odisha,Bargarh,Bargarh,347.0,Rice,Winter,166480.0,374260.0,2.2480778471888514,2016,24.8,1528.0,75.5,5.44,292.0,22.0,136.0,50.0
2016-17,Odisha,Gajapati,Gajapati,353.0,Rice,Summer,570.0,1270.0,2.2280701754385963,2016,25.2,1423.0,84.3,5.97,298.0,22.0,161.0,64.0
2016-17,Odisha,Boudh,Boudh,349.0,Rice,Autumn,2780.0,5860.0,2.1079136690647484,2016,25.8,1269.0,89.6,5.99,290.0,28.0,163.0,27.0
2016-17,Odisha,Kendrapara,Kendrapara,360.0,Rice,Autumn,670.0,1370.0,2.044776119402985,2016,28.6,1302.0,78.9,6.71,277.0,14.0,176.0,43.0
2016-17,Odisha,Sundargarh,Sundargarh,373.0,Rice,Winter,127700.0,258690.0,2.025763508222396,2016,27.4,1171.0,81.2,6.26,331.0,18.0,186.0,53.0
2016-17,Odisha,Malkangiri,Malkangiri,364.0,Rice,Winter,89690.0,180750.0,2.0152748355446537,2016,30.2,1546.0,77.9,6.48,282.0,31.0,137.0,81.0
2016-17,Odisha,Sambalpur,Sambalpur,371.0,Rice,Winter,111940.0,224040.0,2.001429337144899,2016,28.4,1677.0,86.7,6.2,280.0,20.0,138.0,54.0
2016-17,Odisha,Malkangiri,Malkangiri,364.0,Rice,Summer,110.0,220.0,2.0,2016,26.9,1432.0,72.8,5.78,277.0,18.0,124.0,56.0
2016-17,Odisha,Nayagarh,Nayagarh,367.0,Rice,Summer,10.0,20.0,2.0,2016,28.9,1378.0,72.9,6.56,321.0,23.0,182.0,33.0
2016-17,Odisha,Nabarangpur,Nabarangpur,366.0,Rice,Autumn,39080.0,77310.0,1.9782497441146367,2016,27.3,1185.0,83.5,5.86,275.0,20.0,151.0,57.0
2016-17,Odisha,Kandhamal,Kandhamal,359.0,Rice,Winter,35040.0,65349.99999999999,1.8650114155251136,2016,25.9,1614.0,81.7,5.99,256.0,25.0,154.0,42.0
2016-17,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Rice,Autumn,1230.0,2220.0,1.804878048780488,2016,28.0,1848.0,80.1,6.27,281.0,18.0,164.0,70.0
2016-17,Odisha,Deogarh,Deogarh,351.0,Rice,Winter,21970.0,39470.0,1.7965407373691398,2016,26.0,1126.0,80.8,6.58,345.0,31.0,165.0,91.0
2016-17,Odisha,Cuttack,Cuttack,350.0,Rice,Autumn,1790.0,3210.0,1.7932960893854748,2016,26.6,1259.0,84.1,6.12,274.0,17.0,179.0,67.0
2016-17,Odisha,Sonepur,Sonepur,372.0,Rice,Autumn,12660.0,21970.0,1.735387045813586,2016,29.0,1328.0,80.3,6.8,307.0,24.0,122.0,41.0
2016-17,Odisha,Nuapada,Nuapada,368.0,Rice,Winter,61380.0,102400.0,1.668295861844249,2016,26.8,1348.0,77.6,5.97,275.0,24.0,161.0,68.0
2016-17,Odisha,Mayurbhanj,Mayurbhanj,365.0,Rice,Autumn,17380.0,28520.0,1.6409666283084006,2016,25.8,1491.0,78.3,6.47,275.0,25.0,140.0,45.0
2016-17,Odisha,Dhenkanal,Dhenkanal,352.0,Rice,Autumn,1090.0,1720.0,1.5779816513761469,2016,26.3,1741.0,85.6,6.2,265.0,24.0,199.0,53.0
2016-17,Odisha,Jharsuguda,Jharsuguda,357.0,Rice,Autumn,19150.0,30020.0,1.5676240208877286,2016,28.5,1632.0,79.9,6.82,242.0,24.0,176.0,60.0
2016-17,Odisha,Kalahandi,Kalahandi,358.0,Rice,Autumn,48820.0,70700.0,1.4481769766489143,2016,26.2,1545.0,76.5,6.29,281.0,24.0,172.0,77.0
2016-17,Odisha,Sundargarh,Sundargarh,373.0,Rice,Summer,90.0,130.0,1.4444444444444444,2016,26.4,1320.0,82.4,5.45,310.0,31.0,208.0,60.0
2016-17,Odisha,Kendujhar,Kendujhar,361.0,Rice,Autumn,20140.0,29040.0,1.441906653426018,2016,26.2,1248.0,84.0,6.64,340.0,23.0,162.0,67.0
2016-17,Odisha,Anugul,Anugul,344.0,Rice,Autumn,6730.0,9500.0,1.411589895988113,2016,27.3,1307.0,87.3,6.17,300.0,29.0,183.0,59.0
2016-17,Odisha,Koraput,Koraput,363.0,Rice,Autumn,11800.0,16100.000000000002,1.364406779661017,2016,26.4,1729.0,82.9,5.98,256.0,20.0,136.0,67.0
2016-17,Odisha,Jajapur,Jajapur,356.0,Rice,Autumn,14250.0,18830.0,1.3214035087719298,2016,24.6,1439.0,79.4,6.69,311.0,24.0,169.0,56.0
2016-17,Odisha,State Total,,,Rice,Autumn,511550.0,657520.0,1.2853484507868242,2016,25.7,1370.0,83.9,6.07,301.0,23.0,210.0,76.0
2016-17,Odisha,Kandhamal,Kandhamal,359.0,Rice,Autumn,5370.0,6900.0,1.2849162011173183,2016,25.6,1417.0,84.9,6.44,334.0,29.0,175.0,36.0
2016-17,Odisha,Deogarh,Deogarh,351.0,Rice,Autumn,19780.0,25400.0,1.2841253791708798,2016,28.9,1598.0,81.8,5.89,358.0,21.0,150.0,47.0
2016-17,Odisha,Balangir,Balangir,345.0,Rice,Autumn,78360.0,99540.0,1.270290964777948,2016,28.2,1214.0,81.8,5.87,328.0,21.0,145.0,41.0
2016-17,Odisha,Sundargarh,Sundargarh,373.0,Rice,Autumn,79950.0,93540.0,1.1699812382739212,2016,27.9,1705.0,83.0,6.92,271.0,23.0,134.0,48.0
2016-17,Odisha,Nayagarh,Nayagarh,367.0,Rice,Autumn,70.0,80.0,1.1428571428571428,2016,26.2,1478.0,81.7,5.89,279.0,24.0,174.0,43.0
2016-17,Odisha,Sambalpur,Sambalpur,371.0,Rice,Autumn,37850.0,42310.0,1.1178335535006605,2016,25.8,1411.0,83.0,5.97,326.0,13.0,182.0,65.0
2016-17,Odisha,Gajapati,Gajapati,353.0,Rice,Autumn,120.0,130.0,1.0833333333333333,2016,26.2,1530.0,77.9,5.52,267.0,20.0,168.0,48.0
2016-17,Odisha,Deogarh,Deogarh,351.0,Rice,Summer,10.0,10.0,1.0,2016,25.4,1489.0,77.4,6.85,280.0,30.0,149.0,57.0
2016-17,Odisha,Khordha,Khordha,362.0,Rice,Autumn,10.0,10.0,1.0,2016,30.7,1388.0,78.7,6.36,307.0,23.0,170.0,50.0
2016-17,Odisha,Malkangiri,Malkangiri,364.0,Rice,Autumn,6040.0,5550.0,0.9188741721854304,2016,23.6,1405.0,84.6,6.3,322.0,23.0,151.0,47.0
2016-17,Odisha,Nuapada,Nuapada,368.0,Rice,Autumn,32340.000000000004,29360.0,0.9078540507111936,2016,27.8,1294.0,83.0,6.59,293.0,27.0,189.0,60.0
2016-17,Odisha,Rayagada,Rayagada,370.0,Rice,Autumn,2770.0,2470.0,0.8916967509025271,2016,25.1,1568.0,86.2,5.67,184.0,27.0,157.0,38.0
2016-17,Odisha,Bargarh,Bargarh,347.0,Rice,Autumn,51280.0,35740.0,0.6969578783151326,2016,26.8,1354.0,81.3,5.98,297.0,33.0,147.0,42.0
2015-16,Odisha,Bargarh,Bargarh,347.0,Rice,Summer,73000.0,301000.0,4.123287671232877,2015,25.5,1278.0,77.4,6.16,274.0,27.0,154.0,33.0
2015-16,Odisha,Kendujhar,Kendujhar,361.0,Rice,Summer,1000.0,4000.0,4.0,2015,25.2,1480.0,86.6,5.58,251.0,22.0,173.0,47.0
2015-16,Odisha,Khordha,Khordha,362.0,Rice,Summer,1000.0,4000.0,4.0,2015,25.3,1689.0,81.9,6.72,286.0,24.0,140.0,57.0
2015-16,Odisha,Sonepur,Sonepur,372.0,Rice,Summer,29000.0,113000.0,3.896551724137931,2015,29.6,1441.0,87.1,6.19,324.0,28.0,178.0,75.0
2015-16,Odisha,Sambalpur,Sambalpur,371.0,Rice,Summer,8000.0,29000.0,3.625,2015,26.8,1341.0,84.4,6.07,245.0,29.0,160.0,45.0
2015-16,Odisha,State Total,,,Rice,Summer,234000.0,782000.0,3.341880341880342,2015,25.9,1523.0,90.8,6.29,341.0,19.0,167.0,82.0
2015-16,Odisha,Baleshwar,Balasore,346.0,Rice,Summer,29000.0,93000.0,3.206896551724138,2015,27.8,1799.0,81.1,5.9,319.0,27.0,162.0,56.0
2015-16,Odisha,Balangir,Balangir,345.0,Rice,Summer,1000.0,3000.0,3.0,2015,27.0,1189.0,85.6,6.22,318.0,33.0,210.0,65.0
2015-16,Odisha,Nuapada,Nuapada,368.0,Rice,Summer,6000.0,18000.0,3.0,2015,28.1,1519.0,85.6,7.57,256.0,23.0,162.0,61.0
2015-16,Odisha,Puri,Puri,369.0,Rice,Summer,27000.0,76000.0,2.814814814814815,2015,24.3,1487.0,79.8,6.44,276.0,24.0,182.0,67.0
2015-16,Odisha,Kalahandi,Kalahandi,358.0,Rice,Summer,16000.0,41000.0,2.5625,2015,27.5,1659.0,81.3,6.87,272.0,19.0,214.0,85.0
2015-16,Odisha,Koraput,Koraput,363.0,Rice,Summer,25000.0,64000.0,2.56,2015,28.2,1628.0,76.2,6.06,285.0,19.0,174.0,79.0
2015-16,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Rice,Winter,79000.0,202000.0,2.556962025316456,2015,24.5,1416.0,75.8,5.9,283.0,24.0,202.0,43.0
2015-16,Odisha,Bhadrak,Bhadrak,348.0,Rice,Winter,160000.0,402000.0,2.5125,2015,27.7,1147.0,82.5,6.32,274.0,28.0,167.0,52.0
2015-16,Odisha,Bhadrak,Bhadrak,348.0,Rice,Summer,2000.0,5000.0,2.5,2015,29.5,1595.0,85.2,5.66,279.0,23.0,181.0,64.0
2015-16,Odisha,Sonepur,Sonepur,372.0,Rice,Winter,86000.0,209000.0,2.4302325581395348,2015,27.0,1300.0,84.6,5.28,278.0,30.0,153.0,42.0
2015-16,Odisha,Malkangiri,Malkangiri,364.0,Rice,Summer,3000.0,7000.0,2.333333333333333,2015,28.2,1280.0,83.4,6.49,294.0,29.0,143.0,64.0
2015-16,Odisha,Cuttack,Cuttack,350.0,Rice,Winter,118000.0,239000.0,2.02542372881356,2015,28.0,1657.0,85.5,6.46,227.0,22.0,146.0,57.0
2015-16,Odisha,Boudh,Boudh,349.0,Rice,Summer,1000.0,2000.0,2.0,2015,25.9,1286.0,79.6,6.53,302.0,28.0,165.0,43.0
2015-16,Odisha,Cuttack,Cuttack,350.0,Rice,Summer,1000.0,2000.0,2.0,2015,27.1,1703.0,80.9,6.21,344.0,23.0,171.0,63.0
2015-16,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Rice,Autumn,1000.0,2000.0,2.0,2015,24.6,1510.0,85.0,6.99,323.0,24.0,143.0,73.0
2015-16,Odisha,Jajapur,Jajapur,356.0,Rice,Summer,1000.0,2000.0,2.0,2015,26.3,1507.0,83.7,6.17,252.0,29.0,137.0,44.0
2015-16,Odisha,Kendrapara,Kendrapara,360.0,Rice,Summer,2000.0,4000.0,2.0,2015,27.4,1505.0,81.2,5.98,322.0,36.0,127.0,82.0
2015-16,Odisha,Kendrapara,Kendrapara,360.0,Rice,Autumn,2000.0,4000.0,2.0,2015,28.1,1155.0,87.3,5.0,365.0,17.0,208.0,62.0
2015-16,Odisha,Mayurbhanj,Mayurbhanj,365.0,Rice,Summer,3000.0,6000.0,2.0,2015,27.0,1130.0,76.8,6.18,277.0,22.0,167.0,56.0
2015-16,Odisha,Nabarangpur,Nabarangpur,366.0,Rice,Summer,1000.0,2000.0,2.0,2015,28.1,1489.0,79.9,6.53,310.0,30.0,122.0,64.0
2015-16,Odisha,Rayagada,Rayagada,370.0,Rice,Summer,2000.0,4000.0,2.0,2015,25.3,1552.0,80.9,6.2,365.0,23.0,165.0,20.0
2015-16,Odisha,Koraput,Koraput,363.0,Rice,Winter,84000.0,163000.0,1.9404761904761905,2015,26.8,1465.0,85.3,6.65,321.0,22.0,162.0,70.0
2015-16,Odisha,Ganjam,Ganjam,354.0,Rice,Winter,242000.0,465000.0,1.921487603305785,2015,27.0,1302.0,82.0,7.12,339.0,32.0,137.0,62.0
2015-16,Odisha,Puri,Puri,369.0,Rice,Winter,105000.0,199000.0,1.8952380952380952,2015,29.8,1453.0,77.0,6.13,247.0,24.0,188.0,51.0
2015-16,Odisha,Kendrapara,Kendrapara,360.0,Rice,Winter,116000.0,213000.0,1.836206896551724,2015,26.7,1435.0,84.1,6.69,293.0,28.0,156.0,63.0
2015-16,Odisha,Dhenkanal,Dhenkanal,352.0,Rice,Winter,81000.0,131000.0,1.617283950617284,2015,26.3,1278.0,86.4,5.57,299.0,22.0,166.0,64.0
2015-16,Odisha,Bargarh,Bargarh,347.0,Rice,Winter,172000.0,267000.0,1.552325581395349,2015,27.0,1633.0,85.0,6.61,305.0,16.0,159.0,42.0
2015-16,Odisha,Cuttack,Cuttack,350.0,Rice,Autumn,2000.0,3000.0,1.5,2015,25.6,1139.0,84.5,6.23,313.0,21.0,166.0,59.0
2015-16,Odisha,State Total,,,Rice,Winter,3167000.0,4702000.0,1.4846858225449953,2015,27.3,1556.0,74.5,6.11,290.0,27.0,185.0,34.0
2015-16,Odisha,Baleshwar,Balasore,346.0,Rice,Winter,192000.0,283000.0,1.4739583333333333,2015,26.5,1519.0,78.4,6.13,239.0,25.0,177.0,85.0
2015-16,Odisha,Khordha,Khordha,362.0,Rice,Winter,98000.0,138000.0,1.4081632653061225,2015,24.3,1632.0,83.9,6.14,322.0,20.0,156.0,56.0
2015-16,Odisha,Malkangiri,Malkangiri,364.0,Rice,Winter,86000.0,120000.0,1.3953488372093024,2015,26.9,1269.0,81.8,6.08,298.0,34.0,197.0,53.0
2015-16,Odisha,Sundargarh,Sundargarh,373.0,Rice,Winter,114000.0,156000.0,1.368421052631579,2015,26.5,1468.0,84.1,6.28,244.0,25.0,196.0,37.0
2015-16,Odisha,Nabarangpur,Nabarangpur,366.0,Rice,Winter,116000.0,154000.0,1.3275862068965518,2015,24.6,1841.0,76.9,6.13,312.0,19.0,136.0,53.0
2015-16,Odisha,Jajapur,Jajapur,356.0,Rice,Winter,93000.0,116000.0,1.2473118279569892,2015,26.9,1569.0,81.8,5.74,304.0,30.0,143.0,57.0
2015-16,Odisha,Deogarh,Deogarh,351.0,Rice,Autumn,14000.0,17000.0,1.2142857142857142,2015,29.2,1468.0,76.4,6.37,304.0,29.0,153.0,62.0
2015-16,Odisha,Dhenkanal,Dhenkanal,352.0,Rice,Autumn,5000.0,6000.0,1.2,2015,27.8,1547.0,74.2,5.96,275.0,21.0,196.0,35.0
2015-16,Odisha,Rayagada,Rayagada,370.0,Rice,Winter,45000.0,54000.0,1.2,2015,27.9,1466.0,83.2,6.62,342.0,27.0,161.0,52.0
2015-16,Odisha,Kendujhar,Kendujhar,361.0,Rice,Winter,157000.0,185000.0,1.178343949044586,2015,25.0,1844.0,85.4,6.19,305.0,28.0,154.0,69.0
2015-16,Odisha,Jharsuguda,Jharsuguda,357.0,Rice,Winter,28000.0,32000.0,1.1428571428571428,2015,27.7,1627.0,83.0,6.25,257.0,26.0,164.0,63.0
2015-16,Odisha,Jajapur,Jajapur,356.0,Rice,Autumn,16000.0,18000.0,1.125,2015,27.2,1435.0,81.9,5.38,231.0,25.0,161.0,60.0
2015-16,Odisha,Balangir,Balangir,345.0,Rice,Winter,117000.0,129000.0,1.1025641025641026,2015,27.8,1495.0,75.8,5.7,258.0,15.0,162.0,68.0
2015-16,Odisha,Sambalpur,Sambalpur,371.0,Rice,Winter,91000.0,98000.0,1.0769230769230769,2015,27.6,1380.0,86.0,6.58,202.0,22.0,144.0,52.0
2015-16,Odisha,Kalahandi,Kalahandi,358.0,Rice,Winter,142000.0,152000.0,1.0704225352112675,2015,25.0,1668.0,81.8,5.91,276.0,24.0,149.0,46.0
2015-16,Odisha,Anugul,Anugul,344.0,Rice,Autumn,12000.0,12000.0,1.0,2015,26.9,1197.0,89.8,5.99,290.0,21.0,160.0,50.0
2015-16,Odisha,Gajapati,Gajapati,353.0,Rice,Summer,1000.0,1000.0,1.0,2015,25.9,1161.0,85.8,6.09,243.0,22.0,193.0,69.0
2015-16,Odisha,Koraput,Koraput,363.0,Rice,Autumn,13000.0,13000.0,1.0,2015,26.9,1713.0,74.0,6.75,266.0,28.0,191.0,71.0
2015-16,Odisha,Sundargarh,Sundargarh,373.0,Rice,Summer,1000.0,1000.0,1.0,2015,25.7,1838.0,85.0,6.35,339.0,22.0,183.0,58.0
2015-16,Odisha,Mayurbhanj,Mayurbhanj,365.0,Rice,Winter,278000.0,274000.0,0.9856115107913668,2015,29.0,1534.0,76.4,6.72,289.0,16.0,172.0,43.0
2015-16,Odisha,Gajapati,Gajapati,353.0,Rice,Winter,36000.0,35000.0,0.9722222222222222,2015,25.7,1470.0,79.0,6.09,339.0,21.0,113.0,55.0
2015-16,Odisha,Boudh,Boudh,349.0,Rice,Winter,55000.0,52000.0,0.9454545454545454,2015,25.7,1568.0,81.0,6.29,279.0,21.0,201.0,72.0
