fiscal_year,district,district_source,district_lgd_code,season,area,production,reported_crop_yield,year,avg_temperature_c,rainfall_mm,humidity_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct,yield_kg_ha
2016-17,Rayagada,Rayagada,370.0,Winter,56690.0,137230.0,2.4207091197742105,2016,24.7,1493.0,89.4,6.2,288.0,20.0,193.0,41.0,2420.7091197742106
2016-17,Anugul,Anugul,344.0,Summer,240.0,580.0,2.4166666666666665,2016,24.3,1653.0,87.7,6.61,276.0,30.0,190.0,74.0,2416.6666666666665
2016-17,Mayurbhanj,Mayurbhanj,365.0,Winter,286450.0,687030.0,2.398429045208588,2016,26.2,1609.0,80.8,5.61,315.0,27.0,185.0,49.0,2398.429045208588
2016-17,Kandhamal,Kandhamal,359.0,Summer,360.0,850.0,2.361111111111111,2016,28.6,1636.0,86.0,6.6,327.0,27.0,145.0,77.0,2361.1111111111113
2016-17,Jharsuguda,Jharsuguda,357.0,Summer,530.0,1220.0,2.30188679245283,2016,26.5,1284.0,84.3,5.9,321.0,24.0,179.0,62.0,2301.8867924528304
2016-17,Nayagarh,Nayagarh,367.0,Winter,91610.0,209450.0,2.286322453880581,2016,25.8,1704.0,86.5,6.04,274.0,35.0,164.0,43.0,2286.3224538805807
2016-17,Rayagada,Rayagada,370.0,Summer,1930.0,4400.0,2.2797927461139897,2016,27.3,1202.0,84.7,5.87,305.0,24.0,144.0,43.0,2279.79274611399
2016-17,Kendujhar,Kendujhar,361.0,Winter,171690.0,390550.0,2.2747393558157145,2016,28.6,1354.0,78.1,6.24,210.0,23.0,162.0,44.0,2274.7393558157146
2016-17,Bargarh,Bargarh,347.0,Winter,166480.0,374260.0,2.2480778471888514,2016,24.8,1528.0,75.5,5.44,292.0,22.0,136.0,50.0,2248.0778471888516
2016-17,Gajapati,Gajapati,353.0,Summer,570.0,1270.0,2.2280701754385963,2016,25.2,1423.0,84.3,5.97,298.0,22.0,161.0,64.0,2228.0701754385964
2016-17,Boudh,Boudh,349.0,Autumn,2780.0,5860.0,2.1079136690647484,2016,25.8,1269.0,89.6,5.99,290.0,28.0,163.0,27.0,2107.9136690647483
2016-17,Kendrapara,Kendrapara,360.0,Autumn,670.0,1370.0,2.044776119402985,2016,28.6,1302.0,78.9,6.71,277.0,14.0,176.0,43.0,2044.7761194029852
2016-17,Sundargarh,Sundargarh,373.0,Winter,127700.0,258690.0,2.025763508222396,2016,27.4,1171.0,81.2,6.26,331.0,18.0,186.0,53.0,2025.7635082223962
2016-17,Malkangiri,Malkangiri,364.0,Winter,89690.0,180750.0,2.0152748355446537,2016,30.2,1546.0,77.9,6.48,282.0,31.0,137.0,81.0,2015.2748355446538
2016-17,Sambalpur,Sambalpur,371.0,Winter,111940.0,224040.0,2.001429337144899,2016,28.4,1677.0,86.7,6.2,280.0,20.0,138.0,54.0,2001.4293371448991
2016-17,Malkangiri,Malkangiri,364.0,Summer,110.0,220.0,2.0,2016,26.9,1432.0,72.8,5.78,277.0,18.0,124.0,56.0,2000.0
2016-17,Nayagarh,Nayagarh,367.0,Summer,10.0,20.0,2.0,2016,28.9,1378.0,72.9,6.56,321.0,23.0,182.0,33.0,2000.0
2016-17,Nabarangpur,Nabarangpur,366.0,Autumn,39080.0,77310.0,1.9782497441146367,2016,27.3,1185.0,83.5,5.86,275.0,20.0,151.0,57.0,1978.2497441146365
2016-17,Kandhamal,Kandhamal,359.0,Winter,35040.0,65349.99999999999,1.8650114155251136,2016,25.9,1614.0,81.7,5.99,256.0,25.0,154.0,42.0,1865.011415525114
2016-17,Jagatsinghapur,Jagatsinghapur,355.0,Autumn,1230.0,2220.0,1.804878048780488,2016,28.0,1848.0,80.1,6.27,281.0,18.0,164.0,70.0,1804.878048780488
2016-17,Deogarh,Deogarh,351.0,Winter,21970.0,39470.0,1.7965407373691398,2016,26.0,1126.0,80.8,6.58,345.0,31.0,165.0,91.0,1796.5407373691398
2016-17,Cuttack,Cuttack,350.0,Autumn,1790.0,3210.0,1.7932960893854748,2016,26.6,1259.0,84.1,6.12,274.0,17.0,179.0,67.0,1793.296089385475
2016-17,Sonepur,Sonepur,372.0,Autumn,12660.0,21970.0,1.735387045813586,2016,29.0,1328.0,80.3,6.8,307.0,24.0,122.0,41.0,1735.3870458135862
2016-17,Nuapada,Nuapada,368.0,Winter,61380.0,102400.0,1.668295861844249,2016,26.8,1348.0,77.6,5.97,275.0,24.0,161.0,68.0,1668.295861844249
2016-17,Mayurbhanj,Mayurbhanj,365.0,Autumn,17380.0,28520.0,1.6409666283084006,2016,25.8,1491.0,78.3,6.47,275.0,25.0,140.0,45.0,1640.9666283084005
2016-17,Dhenkanal,Dhenkanal,352.0,Autumn,1090.0,1720.0,1.5779816513761469,2016,26.3,1741.0,85.6,6.2,265.0,24.0,199.0,53.0,1577.9816513761468
2016-17,Jharsuguda,Jharsuguda,357.0,Autumn,19150.0,30020.0,1.5676240208877286,2016,28.5,1632.0,79.9,6.82,242.0,24.0,176.0,60.0,1567.6240208877284
2016-17,Kalahandi,Kalahandi,358.0,Autumn,48820.0,70700.0,1.4481769766489143,2016,26.2,1545.0,76.5,6.29,281.0,24.0,172.0,77.0,1448.1769766489144
2016-17,Sundargarh,Sundargarh,373.0,Summer,90.0,130.0,1.4444444444444444,2016,26.4,1320.0,82.4,5.45,310.0,31.0,208.0,60.0,1444.4444444444443
2016-17,Kendujhar,Kendujhar,361.0,Autumn,20140.0,29040.0,1.441906653426018,2016,26.2,1248.0,84.0,6.64,340.0,23.0,162.0,67.0,1441.9066534260178
2016-17,Anugul,Anugul,344.0,Autumn,6730.0,9500.0,1.411589895988113,2016,27.3,1307.0,87.3,6.17,300.0,29.0,183.0,59.0,1411.5898959881129
2016-17,Koraput,Koraput,363.0,Autumn,11800.0,16100.000000000002,1.364406779661017,2016,26.4,1729.0,82.9,5.98,256.0,20.0,136.0,67.0,1364.406779661017
2016-17,Jajapur,Jajapur,356.0,Autumn,14250.0,18830.0,1.3214035087719298,2016,24.6,1439.0,79.4,6.69,311.0,24.0,169.0,56.0,1321.4035087719299
2016-17,Kandhamal,Kandhamal,359.0,Autumn,5370.0,6900.0,1.2849162011173183,2016,25.6,1417.0,84.9,6.44,334.0,29.0,175.0,36.0,1284.9162011173185
2016-17,Deogarh,Deogarh,351.0,Autumn,19780.0,25400.0,1.2841253791708798,2016,28.9,1598.0,81.8,5.89,358.0,21.0,150.0,47.0,1284.1253791708796
2016-17,Balangir,Balangir,345.0,Autumn,78360.0,99540.0,1.270290964777948,2016,28.2,1214.0,81.8,5.87,328.0,21.0,145.0,41.0,1270.290964777948
2016-17,Sundargarh,Sundargarh,373.0,Autumn,79950.0,93540.0,1.1699812382739212,2016,27.9,1705.0,83.0,6.92,271.0,23.0,134.0,48.0,1169.9812382739212
2016-17,Nayagarh,Nayagarh,367.0,Autumn,70.0,80.0,1.1428571428571428,2016,26.2,1478.0,81.7,5.89,279.0,24.0,174.0,43.0,1142.857142857143
2016-17,Sambalpur,Sambalpur,371.0,Autumn,37850.0,42310.0,1.1178335535006605,2016,25.8,1411.0,83.0,5.97,326.0,13.0,182.0,65.0,1117.8335535006604
2016-17,Gajapati,Gajapati,353.0,Autumn,120.0,130.0,1.0833333333333333,2016,26.2,1530.0,77.9,5.52,267.0,20.0,168.0,48.0,1083.3333333333333
2016-17,Deogarh,Deogarh,351.0,Summer,10.0,10.0,1.0,2016,25.4,1489.0,77.4,6.85,280.0,30.0,149.0,57.0,1000.0
2016-17,Khordha,Khordha,362.0,Autumn,10.0,10.0,1.0,2016,30.7,1388.0,78.7,6.36,307.0,23.0,170.0,50.0,1000.0
2016-17,Malkangiri,Malkangiri,364.0,Autumn,6040.0,5550.0,0.9188741721854304,2016,23.6,1405.0,84.6,6.3,322.0,23.0,151.0,47.0,918.8741721854304
2016-17,Nuapada,Nuapada,368.0,Autumn,32340.000000000004,29360.0,0.9078540507111936,2016,27.8,1294.0,83.0,6.59,293.0,27.0,189.0,60.0,907.8540507111935
2016-17,Rayagada,Rayagada,370.0,Autumn,2770.0,2470.0,0.8916967509025271,2016,25.1,1568.0,86.2,5.67,184.0,27.0,157.0,38.0,891.6967509025271
2016-17,Bargarh,Bargarh,347.0,Autumn,51280.0,35740.0,0.6969578783151326,2016,26.8,1354.0,81.3,5.98,297.0,33.0,147.0,42.0,696.9578783151326
2015-16,Bargarh,Bargarh,347.0,Summer,73000.0,301000.0,4.123287671232877,2015,25.5,1278.0,77.4,6.16,274.0,27.0,154.0,33.0,4123.287671232877
2015-16,Kendujhar,Kendujhar,361.0,Summer,1000.0,4000.0,4.0,2015,25.2,1480.0,86.6,5.58,251.0,22.0,173.0,47.0,4000.0
2015-16,Khordha,Khordha,362.0,Summer,1000.0,4000.0,4.0,2015,25.3,1689.0,81.9,6.72,286.0,24.0,140.0,57.0,4000.0
2015-16,Sonepur,Sonepur,372.0,Summer,29000.0,113000.0,3.896551724137931,2015,29.6,1441.0,87.1,6.19,324.0,28.0,178.0,75.0,3896.551724137931
2015-16,Sambalpur,Sambalpur,371.0,Summer,8000.0,29000.0,3.625,2015,26.8,1341.0,84.4,6.07,245.0,29.0,160.0,45.0,3625.0
2015-16,Balasore,Baleshwar,346.0,Summer,29000.0,93000.0,3.206896551724138,2015,27.8,1799.0,81.1,5.9,319.0,27.0,162.0,56.0,3206.896551724138
2015-16,Balangir,Balangir,345.0,Summer,1000.0,3000.0,3.0,2015,27.0,1189.0,85.6,6.22,318.0,33.0,210.0,65.0,3000.0
2015-16,Nuapada,Nuapada,368.0,Summer,6000.0,18000.0,3.0,2015,28.1,1519.0,85.6,7.57,256.0,23.0,162.0,61.0,3000.0
2015-16,Puri,Puri,369.0,Summer,27000.0,76000.0,2.814814814814815,2015,24.3,1487.0,79.8,6.44,276.0,24.0,182.0,67.0,2814.814814814815
2015-16,Kalahandi,Kalahandi,358.0,Summer,16000.0,41000.0,2.5625,2015,27.5,1659.0,81.3,6.87,272.0,19.0,214.0,85.0,2562.5
2015-16,Koraput,Koraput,363.0,Summer,25000.0,64000.0,2.56,2015,28.2,1628.0,76.2,6.06,285.0,19.0,174.0,79.0,2560.0
2015-16,Jagatsinghapur,Jagatsinghapur,355.0,Winter,79000.0,202000.0,2.556962025316456,2015,24.5,1416.0,75.8,5.9,283.0,24.0,202.0,43.0,2556.9620253164558
2015-16,Bhadrak,Bhadrak,348.0,Winter,160000.0,402000.0,2.5125,2015,27.7,1147.0,82.5,6.32,274.0,28.0,167.0,52.0,2512.5
2015-16,Bhadrak,Bhadrak,348.0,Summer,2000.0,5000.0,2.5,2015,29.5,1595.0,85.2,5.66,279.0,23.0,181.0,64.0,2500.0
2015-16,Sonepur,Sonepur,372.0,Winter,86000.0,209000.0,2.4302325581395348,2015,27.0,1300.0,84.6,5.28,278.0,30.0,153.0,42.0,2430.232558139535
2015-16,Malkangiri,Malkangiri,364.0,Summer,3000.0,7000.0,2.333333333333333,2015,28.2,1280.0,83.4,6.49,294.0,29.0,143.0,64.0,2333.3333333333335
2015-16,Cuttack,Cuttack,350.0,Winter,118000.0,239000.0,2.02542372881356,2015,28.0,1657.0,85.5,6.46,227.0,22.0,146.0,57.0,2025.4237288135594
2015-16,Boudh,Boudh,349.0,Summer,1000.0,2000.0,2.0,2015,25.9,1286.0,79.6,6.53,302.0,28.0,165.0,43.0,2000.0
2015-16,Cuttack,Cuttack,350.0,Summer,1000.0,2000.0,2.0,2015,27.1,1703.0,80.9,6.21,344.0,23.0,171.0,63.0,2000.0
2015-16,Jagatsinghapur,Jagatsinghapur,355.0,Autumn,1000.0,2000.0,2.0,2015,24.6,1510.0,85.0,6.99,323.0,24.0,143.0,73.0,2000.0
2015-16,Jajapur,Jajapur,356.0,Summer,1000.0,2000.0,2.0,2015,26.3,1507.0,83.7,6.17,252.0,29.0,137.0,44.0,2000.0
2015-16,Kendrapara,Kendrapara,360.0,Summer,2000.0,4000.0,2.0,2015,27.4,1505.0,81.2,5.98,322.0,36.0,127.0,82.0,2000.0
2015-16,Kendrapara,Kendrapara,360.0,Autumn,2000.0,4000.0,2.0,2015,28.1,1155.0,87.3,5.0,365.0,17.0,208.0,62.0,2000.0
2015-16,Mayurbhanj,Mayurbhanj,365.0,Summer,3000.0,6000.0,2.0,2015,27.0,1130.0,76.8,6.18,277.0,22.0,167.0,56.0,2000.0
2015-16,Nabarangpur,Nabarangpur,366.0,Summer,1000.0,2000.0,2.0,2015,28.1,1489.0,79.9,6.53,310.0,30.0,122.0,64.0,2000.0
2015-16,Rayagada,Rayagada,370.0,Summer,2000.0,4000.0,2.0,2015,25.3,1552.0,80.9,6.2,365.0,23.0,165.0,20.0,2000.0
2015-16,Koraput,Koraput,363.0,Winter,84000.0,163000.0,1.9404761904761905,2015,26.8,1465.0,85.3,6.65,321.0,22.0,162.0,70.0,1940.4761904761904
2015-16,Ganjam,Ganjam,354.0,Winter,242000.0,465000.0,1.921487603305785,2015,27.0,1302.0,82.0,7.12,339.0,32.0,137.0,62.0,1921.4876033057851
2015-16,Puri,Puri,369.0,Winter,105000.0,199000.0,1.8952380952380952,2015,29.8,1453.0,77.0,6.13,247.0,24.0,188.0,51.0,1895.2380952380952
2015-16,Kendrapara,Kendrapara,360.0,Winter,116000.0,213000.0,1.836206896551724,2015,26.7,1435.0,84.1,6.69,293.0,28.0,156.0,63.0,1836.2068965517242
2015-16,Dhenkanal,Dhenkanal,352.0,Winter,81000.0,131000.0,1.617283950617284,2015,26.3,1278.0,86.4,5.57,299.0,22.0,166.0,64.0,1617.283950617284
2015-16,Bargarh,Bargarh,347.0,Winter,172000.0,267000.0,1.552325581395349,2015,27.0,1633.0,85.0,6.61,305.0,16.0,159.0,42.0,1552.3255813953488
2015-16,Cuttack,Cuttack,350.0,Autumn,2000.0,3000.0,1.5,2015,25.6,1139.0,84.5,6.23,313.0,21.0,166.0,59.0,1500.0
2015-16,Balasore,Baleshwar,346.0,Winter,192000.0,283000.0,1.4739583333333333,2015,26.5,1519.0,78.4,6.13,239.0,25.0,177.0,85.0,1473.9583333333333
2015-16,Khordha,Khordha,362.0,Winter,98000.0,138000.0,1.4081632653061225,2015,24.3,1632.0,83.9,6.14,322.0,20.0,156.0,56.0,1408.1632653061224
2015-16,Malkangiri,Malkangiri,364.0,Winter,86000.0,120000.0,1.3953488372093024,2015,26.9,1269.0,81.8,6.08,298.0,34.0,197.0,53.0,1395.3488372093022
2015-16,Sundargarh,Sundargarh,373.0,Winter,114000.0,156000.0,1.368421052631579,2015,26.5,1468.0,84.1,6.28,244.0,25.0,196.0,37.0,1368.421052631579
2015-16,Nabarangpur,Nabarangpur,366.0,Winter,116000.0,154000.0,1.3275862068965518,2015,24.6,1841.0,76.9,6.13,312.0,19.0,136.0,53.0,1327.5862068965516
2015-16,Jajapur,Jajapur,356.0,Winter,93000.0,116000.0,1.2473118279569892,2015,26.9,1569.0,81.8,5.74,304.0,30.0,143.0,57.0,1247.3118279569892
2015-16,Deogarh,Deogarh,351.0,Autumn,14000.0,17000.0,1.2142857142857142,2015,29.2,1468.0,76.4,6.37,304.0,29.0,153.0,62.0,1214.2857142857142
2015-16,Dhenkanal,Dhenkanal,352.0,Autumn,5000.0,6000.0,1.2,2015,27.8,1547.0,74.2,5.96,275.0,21.0,196.0,35.0,1200.0
2015-16,Rayagada,Rayagada,370.0,Winter,45000.0,54000.0,1.2,2015,27.9,1466.0,83.2,6.62,342.0,27.0,161.0,52.0,1200.0
2015-16,Kendujhar,Kendujhar,361.0,Winter,157000.0,185000.0,1.178343949044586,2015,25.0,1844.0,85.4,6.19,305.0,28.0,154.0,69.0,1178.343949044586
2015-16,Jharsuguda,Jharsuguda,357.0,Winter,28000.0,32000.0,1.1428571428571428,2015,27.7,1627.0,83.0,6.25,257.0,26.0,164.0,63.0,1142.857142857143
2015-16,Jajapur,Jajapur,356.0,Autumn,16000.0,18000.0,1.125,2015,27.2,1435.0,81.9,5.38,231.0,25.0,161.0,60.0,1125.0
2015-16,Balangir,Balangir,345.0,Winter,117000.0,129000.0,1.1025641025641026,2015,27.8,1495.0,75.8,5.7,258.0,15.0,162.0,68.0,1102.5641025641025
2015-16,Sambalpur,Sambalpur,371.0,Winter,91000.0,98000.0,1.0769230769230769,2015,27.6,1380.0,86.0,6.58,202.0,22.0,144.0,52.0,1076.923076923077
2015-16,Kalahandi,Kalahandi,358.0,Winter,142000.0,152000.0,1.0704225352112675,2015,25.0,1668.0,81.8,5.91,276.0,24.0,149.0,46.0,1070.4225352112676
2015-16,Anugul,Anugul,344.0,Autumn,12000.0,12000.0,1.0,2015,26.9,1197.0,89.8,5.99,290.0,21.0,160.0,50.0,1000.0
2015-16,Gajapati,Gajapati,353.0,Summer,1000.0,1000.0,1.0,2015,25.9,1161.0,85.8,6.09,243.0,22.0,193.0,69.0,1000.0
2015-16,Koraput,Koraput,363.0,Autumn,13000.0,13000.0,1.0,2015,26.9,1713.0,74.0,6.75,266.0,28.0,191.0,71.0,1000.0
2015-16,Sundargarh,Sundargarh,373.0,Summer,1000.0,1000.0,1.0,2015,25.7,1838.0,85.0,6.35,339.0,22.0,183.0,58.0,1000.0
2015-16,Mayurbhanj,Mayurbhanj,365.0,Winter,278000.0,274000.0,0.9856115107913668,2015,29.0,1534.0,76.4,6.72,289.0,16.0,172.0,43.0,985.6115107913669
2015-16,Gajapati,Gajapati,353.0,Winter,36000.0,35000.0,0.9722222222222222,2015,25.7,1470.0,79.0,6.09,339.0,21.0,113.0,55.0,972.2222222222222
2015-16,Boudh,Boudh,349.0,Winter,55000.0,52000.0,0.9454545454545454,2015,25.7,1568.0,81.0,6.29,279.0,21.0,201.0,72.0,945.4545454545455
2015-16,Kandhamal,Kandhamal,359.0,Winter,26000.0,24000.0,0.9230769230769232,2015,27.1,1334.0,81.6,5.72,279.0,23.0,187.0,69.0,923.0769230769231
2015-16,Deogarh,Deogarh,351.0,Winter,33000.0,30000.0,0.9090909090909092,2015,25.4,1481.0,83.6,6.67,208.0,18.0,158.0,43.0,909.0909090909091
2015-16,Malkangiri,Malkangiri,364.0,Autumn,10000.0,9000.0,0.9,2015,26.4,1457.0,77.9,6.24,311.0,22.0,152.0,61.0,900.0
2015-16,Mayurbhanj,Mayurbhanj,365.0,Autumn,37000.0,33000.0,0.8918918918918919,2015,25.8,1563.0,77.4,6.22,324.0,20.0,169.0,56.0,891.8918918918919
2015-16,Sundargarh,Sundargarh,373.0,Autumn,80000.0,71000.0,0.8875,2015,29.1,1170.0,84.4,6.34,273.0,28.0,166.0,52.0,887.5
2015-16,Nuapada,Nuapada,368.0,Winter,60000.0,52000.0,0.8666666666666667,2015,28.2,1359.0,81.9,6.78,274.0,23.0,151.0,20.0,866.6666666666666
2015-16,Nayagarh,Nayagarh,367.0,Winter,90000.0,77000.0,0.8555555555555555,2015,26.9,1602.0,82.7,6.11,313.0,27.0,195.0,43.0,855.5555555555555
2015-16,Nabarangpur,Nabarangpur,366.0,Autumn,21000.0,17000.0,0.8095238095238095,2015,26.4,1328.0,73.2,6.87,259.0,25.0,152.0,79.0,809.5238095238095
2015-16,Anugul,Anugul,344.0,Winter,67000.0,51000.0,0.7611940298507462,2015,28.4,1271.0,81.3,5.86,258.0,18.0,170.0,57.0,761.1940298507462
2015-16,Kendujhar,Kendujhar,361.0,Autumn,25000.0,18000.0,0.72,2015,27.7,1457.0,78.3,7.0,264.0,32.0,160.0,57.0,720.0
2015-16,Kalahandi,Kalahandi,358.0,Autumn,41000.0,29000.0,0.7073170731707317,2015,27.0,1346.0,85.7,6.0,306.0,16.0,187.0,64.0,707.3170731707318
2015-16,Balangir,Balangir,345.0,Autumn,74000.0,49000.0,0.6621621621621622,2015,24.5,1145.0,77.6,6.3,253.0,29.0,166.0,67.0,662.1621621621622
2015-16,Jharsuguda,Jharsuguda,357.0,Autumn,18000.0,11000.0,0.6111111111111112,2015,26.8,1581.0,77.6,6.55,338.0,24.0,153.0,67.0,611.1111111111111
2015-16,Boudh,Boudh,349.0,Autumn,5000.0,3000.0,0.6,2015,26.2,1576.0,80.7,6.14,308.0,16.0,126.0,76.0,600.0
2015-16,Rayagada,Rayagada,370.0,Autumn,5000.0,3000.0,0.6,2015,28.0,1396.0,83.8,5.6,287.0,27.0,158.0,65.0,600.0
2015-16,Sambalpur,Sambalpur,371.0,Autumn,49000.0,28000.0,0.5714285714285714,2015,28.5,1252.0,78.5,5.78,254.0,29.0,158.0,84.0,571.4285714285714
2015-16,Sonepur,Sonepur,372.0,Autumn,17000.0,9000.0,0.5294117647058824,2015,26.0,1446.0,86.9,6.43,248.0,24.0,180.0,81.0,529.4117647058823
2015-16,Kandhamal,Kandhamal,359.0,Autumn,4000.0,2000.0,0.5,2015,27.7,1300.0,87.8,6.56,254.0,26.0,191.0,58.0,500.0
2015-16,Bargarh,Bargarh,347.0,Autumn,62000.0,24000.0,0.3870967741935484,2015,29.6,1280.0,78.5,6.51,235.0,33.0,141.0,40.0,387.0967741935484
2015-16,Nuapada,Nuapada,368.0,Autumn,27000.0,9000.0,0.3333333333333333,2015,26.0,1431.0,81.0,6.66,332.0,21.0,181.0,41.0,333.3333333333333
2015-16,Nayagarh,Nayagarh,367.0,Autumn,1000.0,0.0,0.0,2015,29.5,1261.0,78.9,6.23,297.0,33.0,146.0,43.0,0.0
2014-15,Jagatsinghapur,Jagatsinghapur,355.0,Summer,1000.0,4000.0,4.0,2014,25.7,1494.0,75.3,6.28,322.0,32.0,188.0,61.0,4000.0
2014-15,Khordha,Khordha,362.0,Summer,1000.0,4000.0,4.0,2014,27.0,1559.0,83.2,5.59,346.0,17.0,156.0,39.0,4000.0
2014-15,Bargarh,Bargarh,347.0,Summer,76000.0,303000.0,3.986842105263158,2014,27.0,1299.0,84.9,6.33,331.0,25.0,176.0,58.0,3986.842105263158
2014-15,Sonepur,Sonepur,372.0,Summer,27000.0,106000.0,3.925925925925926,2014,27.0,1204.0,90.0,6.45,301.0,24.0,196.0,76.0,3925.925925925926
2014-15,Sambalpur,Sambalpur,371.0,Summer,24000.0,91000.0,3.7916666666666665,2014,25.7,1731.0,78.4,5.97,271.0,30.0,131.0,67.0,3791.6666666666665
2014-15,Balasore,Baleshwar,346.0,Summer,38000.0,139000.0,3.657894736842105,2014,26.1,1281.0,87.3,6.46,311.0,30.0,168.0,55.0,3657.8947368421054
2014-15,Deogarh,Deogarh,351.0,Winter,29000.0,101000.0,3.4827586206896552,2014,26.0,1331.0,87.4,5.47,292.0,32.0,197.0,57.0,3482.7586206896553
2014-15,Sonepur,Sonepur,372.0,Winter,84000.0,290000.0,3.452380952380953,2014,27.5,1488.0,82.8,6.5,276.0,16.0,181.0,41.0,3452.3809523809523
2014-15,Dhenkanal,Dhenkanal,352.0,Winter,92000.0,312000.0,3.391304347826087,2014,27.5,1558.0,84.4,6.32,267.0,31.0,208.0,64.0,3391.304347826087
2014-15,Balangir,Balangir,345.0,Winter,130000.0,438000.0,3.3692307692307693,2014,30.3,1404.0,85.5,7.04,323.0,27.0,155.0,62.0,3369.230769230769
2014-15,Puri,Puri,369.0,Summer,31000.0,95000.0,3.064516129032258,2014,26.2,1378.0,83.9,6.8,275.0,31.0,179.0,61.0,3064.516129032258
2014-15,Boudh,Boudh,349.0,Summer,1000.0,3000.0,3.0,2014,27.5,1275.0,81.8,6.53,270.0,18.0,166.0,62.0,3000.0
2014-15,Cuttack,Cuttack,350.0,Summer,1000.0,3000.0,3.0,2014,28.5,1707.0,78.5,6.46,309.0,28.0,145.0,55.0,3000.0
2014-15,Rayagada,Rayagada,370.0,Summer,5000.0,15000.0,3.0,2014,27.0,1898.0,83.2,5.73,263.0,21.0,169.0,46.0,3000.0
2014-15,Rayagada,Rayagada,370.0,Winter,54000.0,161000.0,2.9814814814814814,2014,26.9,1755.0,86.1,6.07,306.0,23.0,204.0,54.0,2981.4814814814813
2014-15,Sundargarh,Sundargarh,373.0,Winter,118000.0,345000.0,2.9237288135593222,2014,27.1,1476.0,83.0,6.93,346.0,26.0,190.0,50.0,2923.728813559322
2014-15,Kalahandi,Kalahandi,358.0,Summer,44000.0,123000.0,2.7954545454545454,2014,28.3,1780.0,78.9,5.62,270.0,23.0,175.0,39.0,2795.4545454545455
2014-15,Bargarh,Bargarh,347.0,Winter,174000.0,485000.0,2.7873563218390807,2014,25.7,1514.0,82.4,6.02,286.0,17.0,155.0,77.0,2787.3563218390805
2014-15,Ganjam,Ganjam,354.0,Winter,264000.0,715000.0,2.708333333333333,2014,26.5,1364.0,81.5,5.63,355.0,26.0,137.0,80.0,2708.3333333333335
2014-15,Balangir,Balangir,345.0,Autumn,73000.0,196000.0,2.684931506849315,2014,27.7,1534.0,83.1,6.78,272.0,18.0,161.0,55.0,2684.931506849315
2014-15,Nuapada,Nuapada,368.0,Summer,3000.0,8000.0,2.6666666666666665,2014,27.5,1433.0,75.4,5.97,290.0,27.0,147.0,66.0,2666.6666666666665
2014-15,Anugul,Anugul,344.0,Winter,75000.0,196000.0,2.6133333333333333,2014,27.4,1273.0,84.2,6.82,252.0,18.0,158.0,35.0,2613.3333333333335
2014-15,Sambalpur,Sambalpur,371.0,Winter,103000.0,265000.0,2.5728155339805827,2014,26.4,1288.0,84.4,6.03,260.0,25.0,187.0,47.0,2572.8155339805826
2014-15,Kendujhar,Kendujhar,361.0,Winter,140000.0,354000.0,2.5285714285714285,2014,28.5,1594.0,83.8,6.0,237.0,26.0,190.0,57.0,2528.5714285714284
2014-15,Cuttack,Cuttack,350.0,Winter,120000.0,301000.0,2.5083333333333333,2014,30.2,1118.0,82.0,6.71,387.0,34.0,187.0,44.0,2508.3333333333335
2014-15,Jajapur,Jajapur,356.0,Summer,2000.0,5000.0,2.5,2014,27.6,1559.0,74.8,6.58,305.0,14.0,176.0,84.0,2500.0
2014-15,Kendujhar,Kendujhar,361.0,Summer,2000.0,5000.0,2.5,2014,26.7,1157.0,81.9,5.11,283.0,26.0,154.0,67.0,2500.0
2014-15,Nabarangpur,Nabarangpur,366.0,Winter,122000.0,303000.0,2.4836065573770494,2014,28.1,1068.0,86.2,6.38,248.0,18.0,174.0,60.0,2483.6065573770493
2014-15,Koraput,Koraput,363.0,Summer,25000.0,61000.0,2.44,2014,26.2,1119.0,78.6,6.44,221.0,26.0,130.0,32.0,2440.0
2014-15,Kalahandi,Kalahandi,358.0,Winter,139000.0,338000.0,2.431654676258993,2014,25.9,1804.0,74.0,6.28,293.0,23.0,187.0,46.0,2431.654676258993
2014-15,Nuapada,Nuapada,368.0,Winter,58000.0,139000.0,2.396551724137931,2014,27.0,1415.0,75.8,5.94,280.0,28.0,143.0,55.0,2396.551724137931
2014-15,Boudh,Boudh,349.0,Winter,53000.0,127000.0,2.39622641509434,2014,23.1,1466.0,83.3,6.21,303.0,31.0,192.0,54.0,2396.2264150943397
2014-15,Deogarh,Deogarh,351.0,Autumn,20000.0,47000.0,2.35,2014,26.5,1618.0,85.5,6.28,320.0,24.0,210.0,53.0,2350.0
2014-15,Balangir,Balangir,345.0,Summer,3000.0,7000.0,2.333333333333333,2014,25.0,1200.0,81.8,6.12,284.0,29.0,160.0,55.0,2333.3333333333335
2014-15,Mayurbhanj,Mayurbhanj,365.0,Winter,276000.0,623000.0,2.2572463768115942,2014,25.5,1606.0,76.0,5.95,307.0,21.0,163.0,30.0,2257.246376811594
2014-15,Jagatsinghapur,Jagatsinghapur,355.0,Winter,82000.0,178000.0,2.1707317073170733,2014,26.3,1483.0,78.7,6.27,271.0,26.0,180.0,65.0,2170.731707317073
2014-15,Khordha,Khordha,362.0,Winter,101000.0,219000.0,2.1683168316831685,2014,24.5,1388.0,85.3,6.52,255.0,28.0,138.0,54.0,2168.3168316831684
